,Angulo,Aprox,Derivative,Norma,Tiempo
0,21.442742781027064,1.3891892780656045,0.075,21.442742781027064,0.1423170566558838
1,20.867422691797127,2.7244638273983712,0.15,19.478233413731523,0.8635118007659912
2,20.287912816274762,4.004226890165617,0.22499999999999998,17.56344898887639,1.194521188735962
3,19.355056264603515,5.213380924402105,0.3,15.350829374437899,1.3790905475616455
4,19.359853697404752,6.386734835890091,0.375,14.146472773002646,1.5798053741455078
5,19.359853697404752,7.523531316859938,0.45,12.97311886151466,1.7802507877349854
6,19.116420280003997,8.612481269957478,0.525,11.592888963144059,1.9396607875823975
7,19.47590101193358,9.680022338271634,0.6,10.863419741976102,2.1290175914764404
8,19.359853697404752,10.703395158918337,0.6749999999999999,9.679831359133118,2.3044137954711914
9,19.359853697404752,11.68730096299135,0.7499999999999999,8.656458538486415,2.476679563522339
10,19.116420280003997,12.617493288093609,0.8249999999999998,7.429119317012647,2.6515915393829346
11,19.359853697404752,13.520224954654513,0.8999999999999998,6.742360409311143,2.8283236026763916
12,19.116420280003997,14.364913322377594,0.9749999999999998,5.596195325349484,3.008361577987671
13,19.116420280003997,15.165101871620852,1.0499999999999998,4.751506957626402,3.1876726150512695
14,19.359853697404752,15.937034670485424,1.1249999999999998,4.1947518257839,3.362870931625366
15,19.116420280003997,16.640709623031732,1.1999999999999997,3.1793856095185724,3.565823554992676
16,19.359853697404752,17.31540444480933,1.2749999999999997,2.7191440743730197,3.776259422302246
17,19.359853697404752,17.93560716100727,1.3499999999999996,2.0444492525954203,3.984163761138916
18,19.47590101193358,18.510432887466465,1.4249999999999996,1.5402938509263109,4.1310412883758545
19,19.359853697404752,19.000674972153252,1.4999999999999996,0.8494208099382874,4.226084470748901
20,19.116420280003997,19.327739058425394,1.5749999999999995,0.11574530785074444,4.414488315582275
21,19.47590101193358,19.679464492244612,1.6499999999999995,0.14816195350818617,4.6054229736328125
22,19.359853697404752,19.757362099762705,1.5749999999999995,0.31961079483986055,4.8025617599487305
23,19.47590101193358,19.83445338053997,1.4999999999999996,0.2814610878291255,4.987616777420044
24,19.359853697404752,19.8527797937366,1.4249999999999996,0.4745996831352173,5.174993515014648
25,19.359853697404752,19.855903706392546,1.3499999999999996,0.4929260963318498,5.3709166049957275
26,19.359853697404752,19.847111253122435,1.2749999999999997,0.49605000898779394,5.621469259262085
27,19.359853697404752,19.828949744330316,1.1999999999999997,0.48725755571768303,5.817034482955933
28,19.359853697404752,19.80347798417019,1.1249999999999998,0.4690960469255643,5.999804258346558
29,19.359853697404752,19.772412604859962,1.0499999999999998,0.44362428676543786,6.184176921844482
30,19.359853697404752,19.73722035885362,0.9749999999999999,0.4125589074552103,6.393339157104492
31,19.359853697404752,19.699179828629198,0.8999999999999999,0.37736666144886755,6.586437702178955
32,19.359853697404752,19.659424709075576,0.825,0.3393261312244462,6.7838239669799805
33,19.359853697404752,19.618975467145614,0.75,0.29957101167082456,6.97144341468811
34,19.116420280003997,19.51880208648234,0.675,0.502555187141617,7.152878046035767
35,19.359853697404752,19.50044709069628,0.6000000000000001,0.15894838907758668,7.332704544067383
36,19.359853697404752,19.47795973409014,0.5250000000000001,0.1405933932915282,7.495283365249634
37,19.349767823698407,19.449298040428527,0.4500000000000001,0.12819191039173106,7.668436765670776
38,19.46105298085043,19.54932410133315,0.5250000000000001,0.01175494042190195,7.847754716873169
39,19.349767823698407,19.494058934329086,0.4500000000000001,0.19955627763474126,8.022674322128296
40,19.704380231655428,19.699141334218645,0.5250000000000001,0.21032129732634175,8.193652629852295
41,19.936892695296844,19.92417059623838,0.6000000000000001,0.2377513610781996,8.367826461791992
42,19.936892695296844,20.048008281077355,0.675,0.012722099058464664,8.548909664154053
43,20.168633572326307,20.253451736785504,0.75,0.1206252912489525,8.734181642532349
44,19.92700856144823,20.1945461190819,0.675,0.32644317533727474,8.905813455581665
45,20.403298461407633,20.43286438969664,0.75,0.20875234232573447,9.078441143035889
46,20.514790081837297,20.631232383108966,0.825,0.0819256921406577,9.262312173843384
47,20.514790081837297,20.652611454059503,0.75,0.11644230127166821,9.445320129394531
48,20.745710558222136,20.85664789147454,0.825,0.09309910416263278,9.655790567398071
49,20.745710558222136,20.880476122111123,0.75,0.11093733325240507,9.836496114730835
50,20.86257454028512,20.952837084201125,0.675,0.017901581826002655,10.01397705078125
51,20.86257454028512,20.96395590783889,0.6000000000000001,0.09026254391600474,10.2524254322052
52,21.093429954074566,21.1619034143465,0.675,0.12947404623567493,10.499613761901855
53,21.21682876660797,21.333461889678656,0.75,0.05492535226147055,10.766005277633667
54,20.853015408344433,21.238019149194454,0.675,0.48044648133422285,10.938809156417847
55,20.853015408344433,21.15312314016793,0.6000000000000001,0.38500374085002065,11.06391167640686
56,21.093429954074566,21.16982657306958,0.5250000000000001,0.059693186093365824,11.264202117919922
57,20.975724346894026,21.116405470494925,0.4500000000000001,0.19410222617555561,11.476433515548706
58,20.853015408344433,21.02994084600753,0.3750000000000001,0.2633900621504921,11.705847263336182
59,20.853015408344433,20.960003329233174,0.3000000000000001,0.17692543766309754,11.93550157546997
60,20.853015408344433,20.90687630502482,0.2250000000000001,0.10698792088874143,12.122734308242798
61,20.853015408344433,20.871002453499393,0.15000000000000008,0.05386089668038707,12.334800958633423
62,20.853015408344433,20.853267716468483,0.07500000000000008,0.017987045154960413,12.537586688995361
63,21.211972651020375,21.044193658401927,0.15000000000000008,0.35870493455189134,12.729685068130493
64,20.853015408344433,20.935521853103783,0.07500000000000008,0.19117825005749367,12.930152654647827
