,Angulo,Aprox,Derivative,Norma,Tiempo
0,21.185757417047963,1.3808396603278443,0.075,21.185757417047963,0.15268325805664062
1,20.024080483925214,2.6874242403201194,0.15,18.64324082359737,1.2328989505767822
2,19.094458678181418,3.9250921708579183,0.22499999999999998,16.4070344378613,1.3970928192138672
3,19.33847414257807,5.1366385783302855,0.3,15.413381971720153,1.56703782081604
4,19.454516192887123,6.3168077222511885,0.375,14.317877614556838,1.760868787765503
5,19.099851434613097,7.445659201884967,0.45,12.78304371236191,1.937323808670044
6,19.099851434613097,8.53730631092035,0.525,11.654192232728128,2.117077589035034
7,19.099851434613097,9.5910583935501,0.6,10.562545123692747,2.2834532260894775
8,19.333175060243573,10.617429313646625,0.6749999999999999,9.742116666693473,2.446991205215454
9,19.333175060243573,11.604352570098305,0.7499999999999999,8.715745746596948,2.616034746170044
10,19.333175060243573,12.550875366017621,0.8249999999999998,7.728822490145268,2.763864278793335
11,19.333175060243573,13.45591082760022,0.8999999999999998,6.7822996942259515,2.8386318683624268
12,19.333175060243573,14.318202915373696,0.9749999999999998,5.877264232643352,3.052927017211914
13,19.099851434613097,15.120462341168437,1.0499999999999998,4.7816485192394005,3.234006643295288
14,19.099851434613097,15.876414526735521,1.1249999999999998,3.9793890934446594,3.4305999279022217
15,19.333175060243573,16.602935490497284,1.1999999999999997,3.456760533508051,3.594067335128784
16,19.333175060243573,17.278638588406874,1.2749999999999997,2.7302395697462885,3.769296169281006
17,19.099851434613097,17.874745546058044,1.3499999999999996,1.8212128462062225,3.9416158199310303
18,19.333175060243573,18.43954191131265,1.4249999999999996,1.4584295141855286,4.108283042907715
19,19.099851434613097,18.897070206279697,1.4999999999999996,0.6603095233004481,4.274263143539429
20,19.333175060243573,19.320184912590836,1.5749999999999995,0.4361048539638759,4.4409098625183105
21,19.099851434613097,19.415615833563894,1.4999999999999996,0.22033347797773928,4.610918760299683
22,19.333175060243573,19.5544783295437,1.4249999999999996,0.08244077332032163,4.792870759963989
23,19.333175060243573,19.627099685261218,1.3499999999999996,0.221303269300126,4.988553285598755
24,19.099851434613097,19.611764099191515,1.2749999999999997,0.5272482506481211,5.2493650913238525
25,19.099851434613097,19.58836988237667,1.1999999999999997,0.5119126645784178,5.444630146026611
26,19.099851434613097,19.558687598197196,1.1249999999999998,0.48851844776357467,5.630863904953003
27,19.333175060243573,19.584973116954234,1.0499999999999998,0.22551253795362314,5.828041076660156
28,19.099851434613097,19.533521085591286,0.9749999999999999,0.4851216823411377,6.022610664367676
29,19.333175060243573,19.54549099666782,0.8999999999999999,0.20034602534771295,6.147403001785278
30,19.333175060243573,19.54225773627734,0.825,0.21231593642424684,6.298243522644043
31,19.333175060243573,19.52883105880249,0.75,0.2090826760337663,6.477964401245117
32,19.333175060243573,19.5086320012689,0.675,0.1956559985589159,6.658804178237915
33,19.333175060243573,19.484219259406885,0.6000000000000001,0.1754569410253275,6.840600490570068
34,19.333175060243573,19.457626043803668,0.5250000000000001,0.15104419916331224,7.02763557434082
35,19.333175060243573,19.430543210900034,0.4500000000000001,0.1244509835600951,7.211782217025757
36,19.333175060243573,19.40443160072757,0.3750000000000001,0.09736815065646098,7.378756046295166
37,19.333175060243573,19.380599838486972,0.3000000000000001,0.0712565404839971,7.54130220413208
38,19.333175060243573,19.360268146009997,0.2250000000000001,0.04742477824339986,7.7069993019104
39,19.333175060243573,19.34463821365911,0.15000000000000008,0.027093085766423997,7.877631664276123
40,19.333175060243573,19.335018378550593,0.07500000000000008,0.011463153415537164,8.038807392120361
41,19.333175060243573,19.333388213659106,8.326672684688674e-17,0.0018433183070207804,8.217403650283813
42,19.333175060243573,19.32900828130826,-0.07499999999999991,0.0002131534155331849,8.428407669067383
43,19.565744240268153,19.463724840171547,8.326672684688674e-17,0.23673595895989408,8.614943504333496
44,19.677786808409127,19.60252533419582,0.07500000000000008,0.21406196823757995,8.803679943084717
45,19.677786808409127,19.69607680853983,0.15000000000000008,0.0752614742133062,9.022011280059814
46,19.91035704448864,19.85744804831032,0.2250000000000001,0.21428023594881296,9.200572490692139
47,20.25663205844979,20.08074108013305,0.3000000000000001,0.3991840101394679,9.367130517959595
48,20.25663205844979,20.251559155338906,0.3750000000000001,0.1758909783167404,9.5275559425354
49,20.25663205844979,20.329176449972984,0.4500000000000001,0.005072903110882265,9.60870099067688
50,20.25663205844979,20.31587425175358,0.3750000000000001,0.07254439152319492,9.762635231018066
51,20.488398914399443,20.496732516479995,0.4500000000000001,0.17252466264586275,9.957826852798462
52,20.60455585954194,20.662741911339445,0.5250000000000001,0.10782334306194485,10.12532353401184
53,20.83627091933406,20.866462350722184,0.6000000000000001,0.17352900799461324,10.292774438858032
54,20.83627091933406,20.904335305679027,0.5250000000000001,0.030191431388125523,10.457364320755005
55,20.83627091933406,20.904817849025275,0.4500000000000001,0.06806438634496814,10.618251085281372
56,20.83627091933406,20.893773443290623,0.3750000000000001,0.06854692969121601,10.782620191574097
57,20.83627091933406,20.878084391614284,0.3000000000000001,0.057502523956564744,10.948089599609375
58,20.83627091933406,20.861739363248326,0.2250000000000001,0.04181347228022503,11.158615589141846
59,21.067184684467232,21.03146759279152,0.3000000000000001,0.20544532121890668,11.35364580154419
60,20.83627091933406,20.943924389981373,0.2250000000000001,0.19519667345745972,11.51184368133545
61,21.067184684467232,21.08299972645711,0.3000000000000001,0.12326029448585984,11.693920612335205
62,21.185757417047963,21.224167247758103,0.3750000000000001,0.10275769059085249,11.865687131881714
63,21.067184684467232,21.16155417234703,0.3000000000000001,0.156982563290871,12.032792329788208
